tx_id,gene_id
ENST00000634662,ENSG00000205916
ENST00000382867,ENSG00000129873
ENST00000383070,ENSG00000184895
ENST00000250784,ENSG00000129824
ENST00000430575,ENSG00000129824
ENST00000477725,ENSG00000129824
ENST00000515575,ENSG00000129824
ENST00000639310,ENSG00000284255
ENST00000710319,ENSG00000292249
ENST00000383052,ENSG00000067646
ENST00000155093,ENSG00000067646
ENST00000625061,ENSG00000067646
ENST00000469869,ENSG00000067646
ENST00000443793,ENSG00000067646
ENST00000449237,ENSG00000067646
ENST00000478783,ENSG00000067646
ENST00000360160,ENSG00000067048
ENST00000454054,ENSG00000067048
ENST00000493363,ENSG00000067048
ENST00000336079,ENSG00000067048
ENST00000440554,ENSG00000067048
ENST00000469101,ENSG00000067048
ENST00000472510,ENSG00000067048
ENST00000463199,ENSG00000067048
ENST00000495478,ENSG00000067048
ENST00000682216,ENSG00000183878
ENST00000684226,ENSG00000183878
ENST00000684326,ENSG00000183878
ENST00000682761,ENSG00000183878
ENST00000682112,ENSG00000183878
ENST00000331397,ENSG00000183878
ENST00000545955,ENSG00000183878
ENST00000382896,ENSG00000183878
ENST00000682913,ENSG00000183878
ENST00000537580,ENSG00000183878
ENST00000538878,ENSG00000183878
ENST00000540140,ENSG00000183878
ENST00000612274,ENSG00000183878
ENST00000617789,ENSG00000183878
ENST00000618474,ENSG00000183878
ENST00000624098,ENSG00000183878
ENST00000362096,ENSG00000183878
ENST00000329134,ENSG00000183878
ENST00000478900,ENSG00000183878
ENST00000474365,ENSG00000183878
ENST00000382893,ENSG00000183878
ENST00000479713,ENSG00000183878
ENST00000643427,ENSG00000285070
ENST00000645126,ENSG00000285070
ENST00000642176,ENSG00000285070
ENST00000647197,ENSG00000285070
ENST00000644988,ENSG00000285070
ENST00000646614,ENSG00000285070
ENST00000647070,ENSG00000285070
ENST00000646946,ENSG00000284953
ENST00000645018,ENSG00000284953
ENST00000645049,ENSG00000284953
ENST00000646018,ENSG00000284953
ENST00000646498,ENSG00000284953
ENST00000644401,ENSG00000284953
ENST00000644394,ENSG00000284953
ENST00000642253,ENSG00000284953
ENST00000645926,ENSG00000284953
ENST00000645225,ENSG00000284953
ENST00000642731,ENSG00000284953
ENST00000643563,ENSG00000284953
ENST00000646095,ENSG00000284953
ENST00000644981,ENSG00000284953
ENST00000644272,ENSG00000284953
ENST00000642910,ENSG00000284953
ENST00000643629,ENSG00000284953
ENST00000647066,ENSG00000284953
ENST00000645267,ENSG00000284953
ENST00000647253,ENSG00000284953
ENST00000642921,ENSG00000284953
ENST00000644558,ENSG00000284953
ENST00000647339,ENSG00000284953
ENST00000647100,ENSG00000284953
ENST00000645209,ENSG00000284953
ENST00000645737,ENSG00000284953
ENST00000643383,ENSG00000285383
ENST00000647440,ENSG00000285383
ENST00000646982,ENSG00000285383
ENST00000643791,ENSG00000285383
ENST00000646030,ENSG00000285383
ENST00000642521,ENSG00000285383
ENST00000647164,ENSG00000285383
ENST00000646885,ENSG00000285383
ENST00000643163,ENSG00000285383
ENST00000644226,ENSG00000285383
ENST00000643914,ENSG00000285383
ENST00000642918,ENSG00000285383
ENST00000647122,ENSG00000284850
ENST00000643588,ENSG00000284850
ENST00000646218,ENSG00000284850
ENST00000643983,ENSG00000284850
ENST00000644212,ENSG00000284850
ENST00000645476,ENSG00000284850
ENST00000644729,ENSG00000284850
ENST00000710581,ENSG00000285479
ENST00000710582,ENSG00000285479
ENST00000710592,ENSG00000285479
ENST00000710593,ENSG00000285479
ENST00000710594,ENSG00000285479
ENST00000710595,ENSG00000285479
ENST00000710601,ENSG00000285479
ENST00000710599,ENSG00000285479
ENST00000643730,ENSG00000285479
ENST00000710478,ENSG00000285479
ENST00000642375,ENSG00000285479
ENST00000643038,ENSG00000285479
ENST00000644235,ENSG00000285479
ENST00000644369,ENSG00000285479
ENST00000647327,ENSG00000285479
ENST00000647229,ENSG00000285479
ENST00000710596,ENSG00000285479
ENST00000672080,ENSG00000285479
ENST00000646280,ENSG00000285479
ENST00000672721,ENSG00000285479
ENST00000710479,ENSG00000285479
ENST00000646676,ENSG00000285479
ENST00000710597,ENSG00000285479
ENST00000642583,ENSG00000285479
ENST00000643138,ENSG00000285479
ENST00000643701,ENSG00000285479
ENST00000643858,ENSG00000285479
ENST00000644048,ENSG00000285479
ENST00000644660,ENSG00000285479
ENST00000644691,ENSG00000285479
ENST00000644891,ENSG00000285479
ENST00000645584,ENSG00000285479
ENST00000645965,ENSG00000285479
ENST00000646257,ENSG00000285479
ENST00000647062,ENSG00000285479
ENST00000647521,ENSG00000285479
ENST00000710487,ENSG00000285479
ENST00000710598,ENSG00000285479
ENST00000710600,ENSG00000285479
ENST00000643145,ENSG00000285479
ENST00000647024,ENSG00000285479
ENST00000642396,ENSG00000285479
ENST00000643213,ENSG00000285479
ENST00000710602,ENSG00000285479
ENST00000644343,ENSG00000285479
ENST00000710603,ENSG00000285479
ENST00000646455,ENSG00000285479
ENST00000645133,ENSG00000285479
ENST00000710604,ENSG00000285479
ENST00000710605,ENSG00000285479
ENST00000284856,ENSG00000154620
ENST00000250825,ENSG00000129864
ENST00000382365,ENSG00000187191
ENST00000315357,ENSG00000187191
ENST00000446723,ENSG00000187191
ENST00000692367,ENSG00000187191
ENST00000691059,ENSG00000187191
ENST00000405239,ENSG00000188120
ENST00000540248,ENSG00000188120
ENST00000466332,ENSG00000188120
ENST00000426000,ENSG00000188120
ENST00000651267,ENSG00000099721
ENST00000383036,ENSG00000099721
ENST00000346432,ENSG00000092377
ENST00000355162,ENSG00000092377
ENST00000383032,ENSG00000092377
ENST00000651523,ENSG00000092377
ENST00000382449,ENSG00000205944
ENST00000382440,ENSG00000205944
ENST00000382433,ENSG00000205944
ENST00000429039,ENSG00000168757
ENST00000320701,ENSG00000168757
ENST00000383042,ENSG00000168757
ENST00000470569,ENSG00000168757
ENST00000464674,ENSG00000168757
ENST00000358944,ENSG00000242389
ENST00000382659,ENSG00000242389
ENST00000382658,ENSG00000242389
ENST00000643089,ENSG00000165246
ENST00000471252,ENSG00000165246
ENST00000382872,ENSG00000165246
ENST00000355905,ENSG00000165246
ENST00000382868,ENSG00000165246
ENST00000476359,ENSG00000165246
ENST00000645399,ENSG00000165246
ENST00000481089,ENSG00000165246
ENST00000684976,ENSG00000165246
ENST00000339174,ENSG00000165246
ENST00000413217,ENSG00000165246
ENST00000630425,ENSG00000281230
ENST00000629302,ENSG00000281230
ENST00000626471,ENSG00000281230
ENST00000627288,ENSG00000281230
ENST00000625523,ENSG00000280680
ENST00000627903,ENSG00000280680
ENST00000629360,ENSG00000280680
ENST00000626327,ENSG00000280680
ENST00000628693,ENSG00000280680
ENST00000625820,ENSG00000280680
ENST00000631353,ENSG00000280680
ENST00000628249,ENSG00000280680
ENST00000629127,ENSG00000280680
ENST00000250823,ENSG00000129862
ENST00000629237,ENSG00000280969
ENST00000333703,ENSG00000099715
ENST00000698927,ENSG00000099715
ENST00000622698,ENSG00000099715
ENST00000698851,ENSG00000099715
ENST00000620615,ENSG00000099715
ENST00000621505,ENSG00000099715
ENST00000215473,ENSG00000099715
ENST00000362095,ENSG00000099715
ENST00000400457,ENSG00000099715
ENST00000306882,ENSG00000172352
ENST00000382407,ENSG00000172352
ENST00000602770,ENSG00000183795
ENST00000382392,ENSG00000183795
ENST00000602549,ENSG00000183795
ENST00000615850,ENSG00000183795
ENST00000361963,ENSG00000172288
ENST00000306609,ENSG00000172288
ENST00000470460,ENSG00000226941
ENST00000250831,ENSG00000226941
ENST00000440215,ENSG00000238074
ENST00000383020,ENSG00000242875
ENST00000382639,ENSG00000242875
ENST00000382707,ENSG00000234414
ENST00000361046,ENSG00000234414
ENST00000646442,ENSG00000284765
ENST00000646194,ENSG00000284765
ENST00000644899,ENSG00000284765
ENST00000645304,ENSG00000284765
ENST00000645359,ENSG00000285221
ENST00000647071,ENSG00000285221
ENST00000642203,ENSG00000285221
ENST00000646867,ENSG00000285221
ENST00000643170,ENSG00000285221
ENST00000645769,ENSG00000285221
ENST00000643771,ENSG00000285221
ENST00000647537,ENSG00000285221
ENST00000646450,ENSG00000285221
ENST00000644346,ENSG00000285221
ENST00000646373,ENSG00000285221
ENST00000645219,ENSG00000285221
ENST00000645593,ENSG00000285221
ENST00000644353,ENSG00000285221
ENST00000642848,ENSG00000285221
ENST00000647147,ENSG00000285221
ENST00000643959,ENSG00000285221
ENST00000646951,ENSG00000285221
ENST00000644012,ENSG00000285221
ENST00000643394,ENSG00000285493
ENST00000646526,ENSG00000285493
ENST00000647376,ENSG00000285493
ENST00000642485,ENSG00000285493
ENST00000645740,ENSG00000285493
ENST00000643899,ENSG00000285493
ENST00000644897,ENSG00000285241
ENST00000642858,ENSG00000285241
ENST00000645709,ENSG00000285241
ENST00000644626,ENSG00000285241
ENST00000644466,ENSG00000285241
ENST00000645536,ENSG00000285241
ENST00000643521,ENSG00000285241
ENST00000644679,ENSG00000285241
ENST00000645217,ENSG00000285241
ENST00000642552,ENSG00000285241
ENST00000647090,ENSG00000285241
ENST00000646542,ENSG00000285241
ENST00000642758,ENSG00000285241
ENST00000645466,ENSG00000285241
ENST00000645930,ENSG00000285241
ENST00000644361,ENSG00000285241
ENST00000642433,ENSG00000284796
ENST00000644271,ENSG00000284796
ENST00000642239,ENSG00000284796
ENST00000642976,ENSG00000284796
ENST00000644414,ENSG00000284796
ENST00000646353,ENSG00000284796
ENST00000646037,ENSG00000284796
ENST00000646568,ENSG00000284796
ENST00000644602,ENSG00000284796
ENST00000643844,ENSG00000284796
ENST00000644202,ENSG00000284796
ENST00000644726,ENSG00000284796
ENST00000642215,ENSG00000284796
ENST00000646937,ENSG00000284796
ENST00000643133,ENSG00000284796
ENST00000646026,ENSG00000284796
ENST00000646824,ENSG00000284796
ENST00000645364,ENSG00000284796
ENST00000646325,ENSG00000284796
ENST00000645275,ENSG00000284796
ENST00000644601,ENSG00000284796
ENST00000645230,ENSG00000284796
ENST00000643419,ENSG00000284796
ENST00000643622,ENSG00000284796
ENST00000647222,ENSG00000284796
ENST00000644190,ENSG00000284796
ENST00000644990,ENSG00000284796
ENST00000643675,ENSG00000284796
ENST00000644849,ENSG00000284796
ENST00000645157,ENSG00000284796
ENST00000645200,ENSG00000284796
ENST00000644566,ENSG00000284796
ENST00000642993,ENSG00000284796
ENST00000646524,ENSG00000284796
ENST00000645867,ENSG00000284796
ENST00000642313,ENSG00000284796
ENST00000644620,ENSG00000284796
ENST00000642621,ENSG00000284796
ENST00000643336,ENSG00000284818
ENST00000644407,ENSG00000285321
ENST00000642380,ENSG00000285321
ENST00000645332,ENSG00000284916
ENST00000645537,ENSG00000284916
ENST00000644115,ENSG00000284916
ENST00000646850,ENSG00000284916
ENST00000646132,ENSG00000284916
ENST00000643169,ENSG00000284916
ENST00000645019,ENSG00000284916
ENST00000647451,ENSG00000284916
ENST00000645347,ENSG00000284916
ENST00000642736,ENSG00000284916
ENST00000647138,ENSG00000285377
ENST00000644280,ENSG00000285377
ENST00000642147,ENSG00000285377
ENST00000646772,ENSG00000285377
ENST00000645610,ENSG00000285377
ENST00000644286,ENSG00000285377
ENST00000647012,ENSG00000285377
ENST00000642832,ENSG00000284889
ENST00000647449,ENSG00000284889
ENST00000645325,ENSG00000284889
ENST00000644404,ENSG00000284889
ENST00000645849,ENSG00000284889
ENST00000645916,ENSG00000284889
ENST00000645226,ENSG00000284889
ENST00000647324,ENSG00000284889
ENST00000643294,ENSG00000284889
ENST00000642663,ENSG00000284889
ENST00000647461,ENSG00000284889
ENST00000645803,ENSG00000284889
ENST00000645385,ENSG00000284889
ENST00000645857,ENSG00000284889
ENST00000645497,ENSG00000284889
ENST00000644656,ENSG00000284889
ENST00000646870,ENSG00000284889
ENST00000644475,ENSG00000284889
ENST00000640033,ENSG00000233803
ENST00000426950,ENSG00000233803
ENST00000383008,ENSG00000233803
ENST00000466036,ENSG00000233803
ENST00000482082,ENSG00000233803
ENST00000643184,ENSG00000285152
ENST00000643741,ENSG00000285152
ENST00000645922,ENSG00000285152
ENST00000642158,ENSG00000285152
ENST00000647216,ENSG00000285152
ENST00000646552,ENSG00000285152
ENST00000643574,ENSG00000285152
ENST00000646598,ENSG00000285152
ENST00000642631,ENSG00000285152
ENST00000647495,ENSG00000285152
ENST00000642204,ENSG00000285152
ENST00000642839,ENSG00000285152
ENST00000644254,ENSG00000285152
ENST00000645706,ENSG00000285152
ENST00000642694,ENSG00000285152
ENST00000647479,ENSG00000285152
ENST00000646053,ENSG00000285152
ENST00000647360,ENSG00000285152
ENST00000644231,ENSG00000285152
ENST00000645987,ENSG00000285152
ENST00000643973,ENSG00000285152
ENST00000644392,ENSG00000285152
ENST00000645418,ENSG00000285152
ENST00000646504,ENSG00000285152
ENST00000644508,ENSG00000285152
ENST00000383005,ENSG00000229549
ENST00000287721,ENSG00000229549
ENST00000383000,ENSG00000229549
ENST00000477879,ENSG00000229549
ENST00000436159,ENSG00000229549
ENST00000644992,ENSG00000284845
ENST00000646071,ENSG00000285048
ENST00000643458,ENSG00000285048
ENST00000642897,ENSG00000285048
ENST00000642362,ENSG00000285048
ENST00000644396,ENSG00000285048
ENST00000645875,ENSG00000285048
ENST00000643353,ENSG00000285048
ENST00000643109,ENSG00000285048
ENST00000645216,ENSG00000285048
ENST00000647272,ENSG00000285048
ENST00000647149,ENSG00000285048
ENST00000645044,ENSG00000285048
ENST00000646067,ENSG00000285048
ENST00000645993,ENSG00000285048
ENST00000645060,ENSG00000285048
ENST00000457222,ENSG00000228927
ENST00000440483,ENSG00000228927
ENST00000424594,ENSG00000228927
ENST00000491844,ENSG00000228927
ENST00000469322,ENSG00000228927
ENST00000646765,ENSG00000285007
ENST00000643359,ENSG00000285007
ENST00000642486,ENSG00000285007
ENST00000643107,ENSG00000285007
ENST00000643435,ENSG00000285007
ENST00000646797,ENSG00000285007
ENST00000644943,ENSG00000285007
ENST00000645874,ENSG00000285007
ENST00000642410,ENSG00000285007
ENST00000647450,ENSG00000285007
ENST00000647184,ENSG00000285007
ENST00000643400,ENSG00000285007
ENST00000646656,ENSG00000285007
ENST00000644546,ENSG00000285248
ENST00000643442,ENSG00000285248
ENST00000645096,ENSG00000285248
ENST00000643542,ENSG00000285248
ENST00000646019,ENSG00000285248
ENST00000642155,ENSG00000285248
ENST00000643406,ENSG00000285248
ENST00000647115,ENSG00000285248
ENST00000645873,ENSG00000285248
ENST00000646915,ENSG00000285248
ENST00000646613,ENSG00000285248
ENST00000643644,ENSG00000285248
ENST00000642520,ENSG00000285248
ENST00000646134,ENSG00000285248
ENST00000646358,ENSG00000285248
ENST00000647033,ENSG00000285248
ENST00000643514,ENSG00000285248
ENST00000642533,ENSG00000285248
ENST00000644865,ENSG00000285248
ENST00000643723,ENSG00000285248
ENST00000643287,ENSG00000285248
ENST00000644907,ENSG00000285125
ENST00000642799,ENSG00000285465
ENST00000646762,ENSG00000285465
ENST00000642990,ENSG00000285465
ENST00000643885,ENSG00000285465
ENST00000644476,ENSG00000285465
ENST00000646500,ENSG00000285465
ENST00000645838,ENSG00000285465
ENST00000645452,ENSG00000285465
ENST00000644349,ENSG00000285465
ENST00000643801,ENSG00000285465
ENST00000645992,ENSG00000285465
ENST00000643382,ENSG00000285465
ENST00000711115,ENSG00000292327
ENST00000711114,ENSG00000292327
ENST00000711113,ENSG00000292327
ENST00000711112,ENSG00000292327
ENST00000711128,ENSG00000292327
ENST00000711127,ENSG00000292327
ENST00000711126,ENSG00000292327
ENST00000711125,ENSG00000292327
ENST00000711124,ENSG00000292327
ENST00000711123,ENSG00000292327
ENST00000646763,ENSG00000285502
ENST00000645272,ENSG00000285140
ENST00000646330,ENSG00000285140
ENST00000645264,ENSG00000285140
ENST00000643387,ENSG00000285140
ENST00000646729,ENSG00000285140
ENST00000646764,ENSG00000285140
ENST00000647287,ENSG00000285140
ENST00000711219,ENSG00000292332
ENST00000711218,ENSG00000292332
ENST00000711217,ENSG00000292332
ENST00000645308,ENSG00000285302
ENST00000643482,ENSG00000285302
ENST00000643209,ENSG00000285302
ENST00000645604,ENSG00000285302
ENST00000646546,ENSG00000285302
ENST00000643263,ENSG00000285302
ENST00000644812,ENSG00000285302
ENST00000642476,ENSG00000285302
ENST00000642729,ENSG00000285302
ENST00000645924,ENSG00000285302
ENST00000711216,ENSG00000292333
ENST00000711215,ENSG00000292333
ENST00000711214,ENSG00000292334
ENST00000711213,ENSG00000292334
ENST00000711212,ENSG00000292334
ENST00000711210,ENSG00000292336
ENST00000711209,ENSG00000292336
ENST00000711208,ENSG00000292336
ENST00000711207,ENSG00000292336
ENST00000711206,ENSG00000292336
ENST00000643678,ENSG00000285200
ENST00000644853,ENSG00000285200
ENST00000646165,ENSG00000285200
ENST00000642852,ENSG00000285200
ENST00000642374,ENSG00000285200
ENST00000647004,ENSG00000285200
ENST00000644908,ENSG00000285200
ENST00000642323,ENSG00000285200
ENST00000643532,ENSG00000285200
ENST00000643411,ENSG00000285200
ENST00000711204,ENSG00000292338
ENST00000711203,ENSG00000292338
ENST00000711202,ENSG00000292338
ENST00000711201,ENSG00000292338
ENST00000711200,ENSG00000292338
ENST00000711199,ENSG00000292338
ENST00000711198,ENSG00000292338
ENST00000642609,ENSG00000285425
ENST00000644921,ENSG00000285425
ENST00000644380,ENSG00000285425
ENST00000643725,ENSG00000285425
ENST00000645521,ENSG00000285246
ENST00000643069,ENSG00000285246
ENST00000646768,ENSG00000285246
ENST00000644446,ENSG00000285246
ENST00000642906,ENSG00000285246
ENST00000643478,ENSG00000285246
ENST00000644053,ENSG00000285246
ENST00000646348,ENSG00000285246
ENST00000711197,ENSG00000292339
ENST00000711196,ENSG00000292339
ENST00000711195,ENSG00000292339
ENST00000711194,ENSG00000292339
ENST00000711193,ENSG00000292339
ENST00000711192,ENSG00000292339
ENST00000646846,ENSG00000284752
ENST00000644066,ENSG00000284752
ENST00000642276,ENSG00000284752
ENST00000642962,ENSG00000284752
ENST00000646127,ENSG00000284752
ENST00000645163,ENSG00000284752
ENST00000643928,ENSG00000284752
ENST00000645690,ENSG00000284752
ENST00000645098,ENSG00000284752
ENST00000642880,ENSG00000284752
ENST00000646210,ENSG00000284752
ENST00000642305,ENSG00000284752
ENST00000643880,ENSG00000284752
ENST00000647320,ENSG00000284752
ENST00000643251,ENSG00000284752
ENST00000646271,ENSG00000284752
ENST00000645781,ENSG00000284752
ENST00000642242,ENSG00000284752
ENST00000646671,ENSG00000284752
ENST00000646201,ENSG00000284752
ENST00000643935,ENSG00000284752
ENST00000643803,ENSG00000284752
ENST00000646916,ENSG00000284752
ENST00000643005,ENSG00000284752
ENST00000645297,ENSG00000284752
ENST00000643106,ENSG00000284752
ENST00000645103,ENSG00000284752
ENST00000647290,ENSG00000284752
ENST00000646840,ENSG00000284752
ENST00000646715,ENSG00000284752
ENST00000643570,ENSG00000284752
ENST00000711132,ENSG00000292343
ENST00000711186,ENSG00000292343
ENST00000711185,ENSG00000292343
ENST00000711184,ENSG00000292344
ENST00000711183,ENSG00000292344
ENST00000711182,ENSG00000292344
ENST00000711181,ENSG00000292344
ENST00000711180,ENSG00000292344
ENST00000711179,ENSG00000292344
ENST00000711177,ENSG00000292344
ENST00000711176,ENSG00000292344
ENST00000711175,ENSG00000292344
ENST00000711174,ENSG00000292344
ENST00000711173,ENSG00000292345
ENST00000711172,ENSG00000292345
ENST00000711171,ENSG00000292345
ENST00000711170,ENSG00000292345
ENST00000711169,ENSG00000292345
ENST00000711168,ENSG00000292345
ENST00000711165,ENSG00000292348
ENST00000711164,ENSG00000292348
ENST00000711163,ENSG00000292348
ENST00000711162,ENSG00000292348
ENST00000711161,ENSG00000292348
ENST00000711160,ENSG00000292348
ENST00000711159,ENSG00000292348
ENST00000711158,ENSG00000292348
ENST00000711157,ENSG00000292348
